symbol,date,close,open,high,low,volume
CRDA.L,2020-09-10 11:16:00,6104.0,6104.0,6104.0,6104.0,106.0
CRDA.L,2020-09-10 11:14:00,6102.0,6100.0,6102.0,6100.0,245.0
CRDA.L,2020-09-10 11:13:00,6098.0,6098.0,6098.0,6098.0,285.0
CRDA.L,2020-09-10 11:11:00,6098.0,6098.0,6098.0,6098.0,96.0
CRDA.L,2020-09-10 11:10:00,6098.0,6098.0,6098.0,6096.990234375,169.0
CRDA.L,2020-09-10 11:09:00,6096.0,6094.0,6096.0,6094.0,609.0
CRDA.L,2020-09-10 11:07:00,6094.0,6094.0,6094.0,6094.0,86.0
CRDA.L,2020-09-10 11:06:00,6094.0,6092.0,6094.0,6092.0,115.0
CRDA.L,2020-09-10 11:05:00,6090.0,6090.0,6090.0,6090.0,337.0
CRDA.L,2020-09-10 11:04:00,6092.0,6090.77001953125,6094.0,6090.77001953125,494.0
CRDA.L,2020-09-10 11:00:00,6094.0,6092.0,6094.0,6092.0,73.0
CRDA.L,2020-09-10 10:59:00,6088.759765625,6088.0,6090.0,6088.0,396.0
CRDA.L,2020-09-10 10:58:00,6088.0,6086.0,6088.0,6086.0,168.0
CRDA.L,2020-09-10 10:57:00,6084.0,6086.0,6086.0,6084.0,978.0
CRDA.L,2020-09-10 10:56:00,6084.0,6082.0,6084.0,6082.0,179.0
CRDA.L,2020-09-10 10:55:00,6084.0,6084.0,6084.0,6084.0,14.0
CRDA.L,2020-09-10 10:54:00,6082.0,6080.0,6082.0,6080.0,327.0
CRDA.L,2020-09-10 10:53:00,6082.0,6082.0,6082.0,6082.0,59.0
CRDA.L,2020-09-10 10:47:00,6081.125,6084.0,6084.0,6081.125,212.0
CRDA.L,2020-09-10 10:45:00,6082.0,6084.0,6084.0,6080.0,365.0
CRDA.L,2020-09-10 10:44:00,6084.0,6082.0,6084.0,6082.0,149.0
CRDA.L,2020-09-10 10:43:00,6078.740234375,6078.740234375,6078.740234375,6078.740234375,8.0
CRDA.L,2020-09-10 10:41:00,6080.0,6080.0,6082.0,6080.0,200.0
CRDA.L,2020-09-10 10:40:00,6082.0,6082.0,6082.0,6082.0,30.0
CRDA.L,2020-09-10 10:38:00,6084.0,6082.0,6084.0,6082.0,363.0
CRDA.L,2020-09-10 10:37:00,6084.0,6084.0,6084.0,6084.0,17.0
CRDA.L,2020-09-10 10:35:00,6082.0,6082.0,6082.0,6082.0,69.0
CRDA.L,2020-09-10 10:34:00,6084.0,6084.0,6084.0,6084.0,19.0
CRDA.L,2020-09-10 10:33:00,6078.0,6078.0,6078.0,6078.0,85.0
CRDA.L,2020-09-10 10:32:00,6076.0,6076.0,6076.0,6076.0,302.0
CRDA.L,2020-09-10 10:31:00,6074.0,6072.72021484375,6074.0,6072.0,548.0
CRDA.L,2020-09-10 10:29:00,6072.0,6068.0,6072.0,6068.0,208.0
CRDA.L,2020-09-10 10:27:00,6064.72021484375,6064.72021484375,6064.72021484375,6064.72021484375,43.0
CRDA.L,2020-09-10 10:26:00,6066.990234375,6066.990234375,6066.990234375,6066.990234375,100.0
CRDA.L,2020-09-10 10:25:00,6066.0,6068.0,6068.0,6066.0,90.0
CRDA.L,2020-09-10 10:24:00,6066.990234375,6068.0,6068.0,6066.990234375,171.0
CRDA.L,2020-09-10 10:22:00,6064.0,6068.740234375,6068.740234375,6064.0,393.0
CRDA.L,2020-09-10 10:21:00,6070.0,6068.0,6070.0,6068.0,246.0
CRDA.L,2020-09-10 10:19:00,6070.0,6070.0,6070.0,6070.0,87.0
CRDA.L,2020-09-10 10:18:00,6072.0,6070.0,6072.0,6070.0,81.0
CRDA.L,2020-09-10 10:17:00,6074.0,6074.0,6074.0,6074.0,16.0
CRDA.L,2020-09-10 10:16:00,6078.0,6078.0,6078.0,6076.0,578.0
CRDA.L,2020-09-10 10:14:00,6076.0,6076.0,6076.0,6076.0,121.0
CRDA.L,2020-09-10 10:13:00,6076.0,6074.0,6076.0,6074.0,85.0
CRDA.L,2020-09-10 10:12:00,6072.0,6070.0,6072.0,6070.0,334.0
CRDA.L,2020-09-10 10:11:00,6072.0,6072.0,6072.0,6072.0,119.0
CRDA.L,2020-09-10 10:10:00,6070.0,6070.0,6070.0,6070.0,63.0
CRDA.L,2020-09-10 10:08:00,6066.0,6068.0,6068.0,6066.0,167.0
CRDA.L,2020-09-10 10:07:00,6066.0,6064.0,6066.0,6064.0,129.0
CRDA.L,2020-09-10 10:04:00,6062.0,6066.0,6066.0,6062.0,37.0
CRDA.L,2020-09-10 10:03:00,6062.0,6062.0,6062.0,6062.0,55.0
CRDA.L,2020-09-10 10:01:00,6066.0,6062.0,6066.0,6062.0,308.0
CRDA.L,2020-09-10 10:00:00,6066.0,6064.0,6066.0,6064.0,90.0
CRDA.L,2020-09-10 09:59:00,6064.0,6071.27978515625,6071.27978515625,6064.0,182.0
CRDA.L,2020-09-10 09:58:00,6070.0,6070.0,6070.0,6070.0,44.0
CRDA.L,2020-09-10 09:57:00,6072.0,6070.365234375,6072.0,6070.365234375,95.0
CRDA.L,2020-09-10 09:55:00,6070.0,6074.0,6074.0,6070.0,187.0
CRDA.L,2020-09-10 09:54:00,6076.0,6076.0,6076.0,6076.0,56.0
CRDA.L,2020-09-10 09:51:00,6076.0,6082.0,6082.0,6076.0,547.0
CRDA.L,2020-09-10 09:46:00,6082.0,6078.0,6082.0,6078.0,281.0
CRDA.L,2020-09-10 09:45:00,6078.0,6076.61328125,6078.0,6076.0,641.0
CRDA.L,2020-09-10 09:44:00,6076.0,6074.0,6076.0,6074.0,226.0
CRDA.L,2020-09-10 09:43:00,6070.0,6068.0,6070.0,6068.0,307.0
CRDA.L,2020-09-10 09:42:00,6070.0,6074.0,6074.0,6070.0,146.0
CRDA.L,2020-09-10 09:41:00,6070.0,6072.0,6074.0,6070.0,180.0
CRDA.L,2020-09-10 09:40:00,6075.27001953125,6074.0,6076.0,6074.0,690.0
CRDA.L,2020-09-10 09:39:00,6076.0,6072.0,6076.0,6072.0,431.0
CRDA.L,2020-09-10 09:37:00,6066.0,6066.0,6066.0,6066.0,7.0
CRDA.L,2020-09-10 09:36:00,6070.0,6070.0,6070.0,6070.0,45.0
CRDA.L,2020-09-10 09:35:00,6070.0,6070.0,6070.0,6070.0,130.0
CRDA.L,2020-09-10 09:34:00,6068.0,6066.0,6068.0,6064.72998046875,198.0
CRDA.L,2020-09-10 09:33:00,6070.0,6068.0,6070.0,6066.72998046875,531.0
CRDA.L,2020-09-10 09:32:00,6070.0,6070.0,6070.0,6070.0,531.0
CRDA.L,2020-09-10 09:31:00,6070.0,6068.0,6070.0,6068.0,208.0
CRDA.L,2020-09-10 09:30:00,6066.0,6066.0,6066.0,6066.0,21.0
CRDA.L,2020-09-10 09:29:00,6066.0,6066.0,6066.0,6066.0,82.0
CRDA.L,2020-09-10 09:28:00,6068.0,6066.0,6068.0,6066.0,362.0
CRDA.L,2020-09-10 09:27:00,6062.0,6062.0,6062.0,6062.0,3.0
CRDA.L,2020-09-10 09:26:00,6064.0,6064.0,6064.0,6064.0,113.0
CRDA.L,2020-09-10 09:25:00,6063.27001953125,6063.27001953125,6063.27001953125,6063.27001953125,220.0
CRDA.L,2020-09-10 09:23:00,6064.0,6064.0,6064.0,6064.0,206.0
CRDA.L,2020-09-10 09:22:00,6062.0,6062.0,6062.0,6062.0,240.0
CRDA.L,2020-09-10 09:21:00,6064.0,6064.0,6064.0,6064.0,294.0
CRDA.L,2020-09-10 09:19:00,6066.0,6066.0,6066.0,6066.0,267.0
CRDA.L,2020-09-10 09:18:00,6062.0,6062.0,6066.0,6062.0,471.0
CRDA.L,2020-09-10 09:17:00,6062.0,6066.0,6066.0,6062.0,277.0
CRDA.L,2020-09-10 09:15:00,6070.0,6068.0,6070.0,6068.0,367.0
CRDA.L,2020-09-10 09:14:00,6070.0,6070.0,6072.0,6070.0,456.0
CRDA.L,2020-09-10 09:13:00,6072.0,6072.0,6072.0,6072.0,374.0
CRDA.L,2020-09-10 09:11:00,6070.0,6070.0,6070.0,6070.0,50.0
CRDA.L,2020-09-10 09:10:00,6068.0,6072.0,6072.0,6068.0,486.0
CRDA.L,2020-09-10 09:09:00,6070.0,6074.0,6074.0,6070.0,382.0
CRDA.L,2020-09-10 09:08:00,6072.0,6068.0,6072.0,6068.0,523.0
CRDA.L,2020-09-10 09:07:00,6066.0,6064.72998046875,6066.0,6064.72998046875,101.0
CRDA.L,2020-09-10 09:06:00,6066.0,6066.0,6066.0,6066.0,104.0
CRDA.L,2020-09-10 09:05:00,6062.0,6062.0,6062.0,6062.0,41.0
CRDA.L,2020-09-10 09:04:00,6066.0,6062.0,6066.0,6062.0,368.0
CRDA.L,2020-09-10 09:03:00,6062.0,6062.0,6062.0,6058.0,1445.0
CRDA.L,2020-09-10 09:02:00,6066.0,6068.0,6070.0,6066.0,495.0
CRDA.L,2020-09-10 09:01:00,6066.0,6064.0,6066.0,6064.0,117.0
CRDA.L,2020-09-10 09:00:00,6066.0,6064.0,6066.0,6062.0,706.0
CRDA.L,2020-09-10 08:59:00,6068.0,6068.0,6068.0,6068.0,42.0
CRDA.L,2020-09-10 08:58:00,6066.0,6068.0,6070.0,6066.0,188.0
CRDA.L,2020-09-10 08:57:00,6068.0,6068.0,6068.0,6068.0,393.0
CRDA.L,2020-09-10 08:56:00,6068.0,6068.0,6068.0,6068.0,196.0
CRDA.L,2020-09-10 08:55:00,6064.0,6062.0,6064.0,6062.0,991.0
CRDA.L,2020-09-10 08:54:00,6062.0,6066.0,6066.0,6062.0,411.0
CRDA.L,2020-09-10 08:53:00,6068.0,6068.0,6070.0,6068.0,236.0
CRDA.L,2020-09-10 08:52:00,6070.0,6066.0,6070.0,6066.0,269.0
CRDA.L,2020-09-10 08:51:00,6068.0,6070.0,6070.0,6068.0,278.0
CRDA.L,2020-09-10 08:50:00,6068.0,6072.0,6072.0,6068.0,567.0
CRDA.L,2020-09-10 08:49:00,6072.0,6072.0,6072.0,6068.0,137.0
CRDA.L,2020-09-10 08:48:00,6070.0,6070.0,6070.0,6070.0,3.0
CRDA.L,2020-09-10 08:47:00,6064.0,6072.0,6072.0,6064.0,297.0
CRDA.L,2020-09-10 08:46:00,6072.0,6066.0,6072.0,6066.0,304.0
CRDA.L,2020-09-10 08:45:00,6064.0,6068.0,6068.0,6062.0,3484.0
CRDA.L,2020-09-10 08:43:00,6074.0,6078.0,6078.0,6074.0,563.0
CRDA.L,2020-09-10 08:42:00,6078.0,6078.0,6078.0,6078.0,311.0
CRDA.L,2020-09-10 08:40:00,6074.0,6074.0,6074.0,6074.0,91.0
CRDA.L,2020-09-10 08:38:00,6066.0,6066.0,6066.0,6066.0,69.0
CRDA.L,2020-09-10 08:37:00,6068.0,6072.0,6072.0,6068.0,216.0
CRDA.L,2020-09-10 08:36:00,6070.0,6066.0,6070.0,6066.0,122.0
CRDA.L,2020-09-10 08:35:00,6064.0,6060.0,6064.0,6060.0,269.0
CRDA.L,2020-09-10 08:34:00,6054.0,6060.0,6060.0,6054.0,50.0
CRDA.L,2020-09-10 08:33:00,6068.0,6068.0,6068.0,6068.0,200.0
CRDA.L,2020-09-10 08:32:00,6070.0,6070.0,6070.0,6070.0,59.0
CRDA.L,2020-09-10 08:31:00,6070.0,6070.0,6074.0,6070.0,229.0
CRDA.L,2020-09-10 08:30:00,6068.0,6068.0,6068.0,6068.0,10.0
CRDA.L,2020-09-10 08:29:00,6060.0,6064.0,6064.0,6060.0,235.0
CRDA.L,2020-09-10 08:28:00,6062.0,6068.0,6070.0,6060.0,822.0
CRDA.L,2020-09-10 08:26:00,6072.0,6068.0,6072.0,6068.0,155.0
CRDA.L,2020-09-10 08:25:00,6072.0,6072.0,6072.0,6068.0,388.0
CRDA.L,2020-09-10 08:24:00,6066.0,6068.0,6070.0,6066.0,160.0
CRDA.L,2020-09-10 08:21:00,6070.0,6068.0,6070.0,6068.0,202.0
CRDA.L,2020-09-10 08:20:00,6074.0,6084.0,6084.0,6074.0,314.0
CRDA.L,2020-09-10 08:19:00,6086.0,6078.0,6086.0,6078.0,591.0
CRDA.L,2020-09-10 08:18:00,6078.0,6076.0,6080.0,6076.0,85.0
CRDA.L,2020-09-10 08:17:00,6069.080078125,6069.080078125,6069.080078125,6069.080078125,20.0
CRDA.L,2020-09-10 08:16:00,6072.0,6072.0,6072.0,6072.0,29.0
CRDA.L,2020-09-10 08:15:00,6074.0,6078.0,6080.0,6074.0,250.0
CRDA.L,2020-09-10 08:14:00,6080.0,6080.0,6080.0,6080.0,42.0
CRDA.L,2020-09-10 08:13:00,6086.0,6092.0,6092.0,6086.0,163.0
CRDA.L,2020-09-10 08:12:00,6088.0,6092.0,6092.0,6086.0,437.0
CRDA.L,2020-09-10 08:11:00,6096.0,6098.0,6102.0,6092.0,532.0
CRDA.L,2020-09-10 08:10:00,6100.0,6096.0,6104.0,6096.0,301.0
CRDA.L,2020-09-10 08:09:00,6098.0,6110.0,6114.0,6098.0,653.0
CRDA.L,2020-09-10 08:08:00,6116.0,6106.0,6116.0,6106.0,505.0
CRDA.L,2020-09-10 08:07:00,6104.0,6120.0,6120.0,6104.0,257.0
CRDA.L,2020-09-10 08:06:00,6120.0,6116.0,6122.0,6104.0,1188.0
CRDA.L,2020-09-10 08:05:00,6124.0,6092.0,6124.0,6092.0,1073.0
CRDA.L,2020-09-10 08:04:00,6092.0,6086.0,6092.0,6084.0,460.0
CRDA.L,2020-09-10 08:03:00,6092.0,6090.0,6098.0,6090.0,787.0
CRDA.L,2020-09-10 08:02:00,6092.0,6096.0,6118.0,6086.0,3116.0
CRDA.L,2020-09-10 08:01:00,6094.0,6070.0,6100.0,6070.0,979.0
CRDA.L,2020-09-10 08:00:00,6076.0,6084.0,6084.0,6076.0,0.0
CRDA.L,2020-09-09 16:29:00,6072.0,6070.0,6072.0,6068.0,120.0
CRDA.L,2020-09-09 16:28:00,6072.0,6072.0,6072.0,6070.0,848.0
CRDA.L,2020-09-09 16:27:00,6070.0,6070.0,6070.0,6070.0,621.0
CRDA.L,2020-09-09 16:26:00,6066.0,6068.0,6070.0,6066.0,791.0
CRDA.L,2020-09-09 16:25:00,6068.0,6068.0,6070.0,6068.0,384.0
CRDA.L,2020-09-09 16:24:00,6068.0,6068.0,6068.0,6068.0,531.0
CRDA.L,2020-09-09 16:23:00,6070.0,6070.0,6070.0,6068.0,54.0
CRDA.L,2020-09-09 16:22:00,6068.0,6070.0,6070.0,6068.0,206.0
CRDA.L,2020-09-09 16:21:00,6068.0,6068.0,6068.0,6068.0,6.0
CRDA.L,2020-09-09 16:20:00,6066.0,6066.0,6066.0,6064.0,399.0
CRDA.L,2020-09-09 16:18:00,6068.0,6062.0,6068.0,6062.0,490.0
CRDA.L,2020-09-09 16:17:00,6062.0,6066.0,6066.0,6062.0,163.0
CRDA.L,2020-09-09 16:16:00,6068.0,6068.0,6068.0,6068.0,14.0
CRDA.L,2020-09-09 16:15:00,6068.0,6068.0,6068.35986328125,6066.0,674.0
CRDA.L,2020-09-09 16:14:00,6070.0,6068.0,6070.0,6068.0,101.0
CRDA.L,2020-09-09 16:13:00,6068.0,6068.0,6068.0,6068.0,284.0
CRDA.L,2020-09-09 16:12:00,6070.0,6068.0,6070.0,6068.0,152.0
CRDA.L,2020-09-09 16:11:00,6066.0,6064.0,6066.0,6064.0,199.0
CRDA.L,2020-09-09 16:10:00,6062.0,6062.0,6062.0,6060.0,281.0
CRDA.L,2020-09-09 16:09:00,6062.0,6064.0,6064.0,6062.0,175.0
CRDA.L,2020-09-09 16:08:00,6066.0,6068.0,6068.0,6066.0,80.0
CRDA.L,2020-09-09 16:07:00,6072.0,6072.0,6072.0,6072.0,127.0
CRDA.L,2020-09-09 16:06:00,6076.0,6076.0,6076.0,6076.0,200.0
CRDA.L,2020-09-09 16:05:00,6076.0,6078.0,6078.0,6076.0,505.0
CRDA.L,2020-09-09 16:04:00,6078.0,6076.0,6078.0,6076.0,362.0
CRDA.L,2020-09-09 16:03:00,6074.0,6074.0,6074.0,6074.0,675.0
CRDA.L,2020-09-09 16:02:00,6072.0,6072.0,6072.0,6072.0,82.0
CRDA.L,2020-09-09 16:01:00,6072.0,6072.72998046875,6072.72998046875,6072.0,307.0
CRDA.L,2020-09-09 16:00:00,6074.0,6070.0,6074.0,6070.0,72.0
CRDA.L,2020-09-09 15:59:00,6074.0,6074.0,6074.0,6074.0,136.0
CRDA.L,2020-09-09 15:58:00,6070.0,6070.0,6070.0,6070.0,57.0
CRDA.L,2020-09-09 15:57:00,6070.0,6070.0,6070.0,6070.0,47.0
CRDA.L,2020-09-09 15:56:00,6068.0,6068.0,6072.0,6066.0,974.0
CRDA.L,2020-09-09 15:54:00,6064.0,6064.0,6064.0,6064.0,75.0
CRDA.L,2020-09-09 15:53:00,6064.0,6066.0,6066.0,6064.0,27.0
CRDA.L,2020-09-09 15:52:00,6068.0,6064.0,6068.0,6064.0,214.0
CRDA.L,2020-09-09 15:51:00,6063.330078125,6063.330078125,6063.330078125,6063.330078125,200.0
CRDA.L,2020-09-09 15:50:00,6066.0,6068.0,6068.0,6066.0,113.0
CRDA.L,2020-09-09 15:48:00,6068.0,6074.0,6075.22021484375,6068.0,214.0
CRDA.L,2020-09-09 15:46:00,6078.0,6074.0,6078.0,6074.0,231.0
CRDA.L,2020-09-09 15:45:00,6076.0,6074.0,6078.0,6072.72021484375,741.0
CRDA.L,2020-09-09 15:44:00,6074.0,6077.60986328125,6077.60986328125,6074.0,163.0
CRDA.L,2020-09-09 15:43:00,6076.0,6080.0,6080.0,6076.0,375.0
CRDA.L,2020-09-09 15:42:00,6082.0,6084.0,6084.0,6082.0,197.0
CRDA.L,2020-09-09 15:41:00,6084.0,6082.0,6084.0,6082.0,93.0
CRDA.L,2020-09-09 15:39:00,6080.0,6080.0,6080.0,6080.0,515.0
CRDA.L,2020-09-09 15:38:00,6080.0,6082.0,6082.0,6080.0,323.0
CRDA.L,2020-09-09 15:37:00,6080.0,6080.0,6080.0,6080.0,117.0
CRDA.L,2020-09-09 15:36:00,6080.0,6078.0,6080.0,6078.0,237.0
CRDA.L,2020-09-09 15:35:00,6078.0,6074.0,6078.0,6074.0,129.0
CRDA.L,2020-09-09 15:34:00,6072.0,6068.0,6072.0,6068.0,1147.0
CRDA.L,2020-09-09 15:33:00,6068.0,6068.0,6068.0,6068.0,57.0
CRDA.L,2020-09-09 15:32:00,6070.0,6072.0,6072.0,6070.0,374.0
CRDA.L,2020-09-09 15:31:00,6074.0,6076.0,6076.0,6074.0,61.0
CRDA.L,2020-09-09 15:30:00,6074.0,6072.0,6074.0,6072.0,221.0
CRDA.L,2020-09-09 15:29:00,6074.0,6076.0,6076.0,6074.0,394.0
CRDA.L,2020-09-09 15:28:00,6074.0,6074.0,6074.0,6074.0,243.0
CRDA.L,2020-09-09 15:27:00,6072.0,6072.0,6072.0,6072.0,29.0
CRDA.L,2020-09-09 15:26:00,6072.0,6072.0,6072.0,6072.0,127.0
CRDA.L,2020-09-09 15:25:00,6070.0,6070.0,6070.0,6070.0,264.0
CRDA.L,2020-09-09 15:23:00,6062.0,6062.0,6062.0,6062.0,36.0
CRDA.L,2020-09-09 15:22:00,6064.0,6062.0,6064.0,6062.0,57.0
CRDA.L,2020-09-09 15:21:00,6062.0,6062.0,6062.0,6062.0,228.0
CRDA.L,2020-09-09 15:20:00,6064.0,6064.0,6064.0,6064.0,379.0
CRDA.L,2020-09-09 15:19:00,6062.0,6070.0,6070.0,6062.0,388.0
CRDA.L,2020-09-09 15:18:00,6069.22998046875,6069.22998046875,6069.22998046875,6069.22998046875,20.0
CRDA.L,2020-09-09 15:17:00,6070.0,6072.0,6072.0,6068.0,325.0
CRDA.L,2020-09-09 15:16:00,6072.0,6074.0,6074.0,6072.0,247.0
CRDA.L,2020-09-09 15:15:00,6072.0,6074.0,6076.0,6072.0,907.0
CRDA.L,2020-09-09 15:14:00,6074.0,6068.0,6074.0,6068.0,67.0
CRDA.L,2020-09-09 15:13:00,6068.0,6068.0,6068.0,6068.0,144.0
CRDA.L,2020-09-09 15:12:00,6064.0,6064.0,6064.0,6064.0,38.0
CRDA.L,2020-09-09 15:11:00,6062.0,6064.0,6064.0,6062.0,432.0
CRDA.L,2020-09-09 15:10:00,6066.0,6064.0,6066.0,6062.0,801.0
CRDA.L,2020-09-09 15:09:00,6064.0,6068.0,6068.0,6064.0,226.0
CRDA.L,2020-09-09 15:08:00,6070.0,6070.0,6074.0,6070.0,644.0
CRDA.L,2020-09-09 15:07:00,6068.0,6068.0,6068.0,6066.0,422.0
CRDA.L,2020-09-09 15:05:00,6068.0,6068.0,6068.0,6068.0,156.0
CRDA.L,2020-09-09 15:04:00,6064.0,6062.0,6064.0,6062.0,395.0
CRDA.L,2020-09-09 15:03:00,6058.0,6060.0,6060.0,6058.0,541.0
CRDA.L,2020-09-09 15:02:00,6058.72021484375,6058.72021484375,6058.72021484375,6058.72021484375,16.0
CRDA.L,2020-09-09 15:01:00,6060.0,6058.0,6060.0,6058.0,187.0
CRDA.L,2020-09-09 15:00:00,6054.0,6054.0,6054.0,6054.0,206.0
CRDA.L,2020-09-09 14:59:00,6050.0,6054.0,6054.0,6050.0,578.0
CRDA.L,2020-09-09 14:58:00,6054.0,6054.0,6054.0,6054.0,355.0
CRDA.L,2020-09-09 14:57:00,6054.0,6054.0,6054.0,6054.0,143.0
CRDA.L,2020-09-09 14:56:00,6054.0,6056.0,6056.0,6052.0,647.0
CRDA.L,2020-09-09 14:55:00,6054.0,6054.0,6054.0,6054.0,24.0
CRDA.L,2020-09-09 14:54:00,6052.0,6052.0,6052.0,6052.0,89.0
CRDA.L,2020-09-09 14:53:00,6050.0,6050.0,6050.0,6050.0,278.0
CRDA.L,2020-09-09 14:52:00,6046.0,6042.0,6046.0,6042.0,380.0
CRDA.L,2020-09-09 14:51:00,6040.0,6042.0,6042.0,6040.0,152.0
CRDA.L,2020-09-09 14:50:00,6042.0,6044.0,6046.0,6042.0,179.0
CRDA.L,2020-09-09 14:49:00,6040.0,6040.0,6040.0,6038.0,293.0
CRDA.L,2020-09-09 14:48:00,6042.0,6038.0,6042.0,6038.0,490.0
CRDA.L,2020-09-09 14:47:00,6036.0,6036.0,6036.0,6036.0,79.0
CRDA.L,2020-09-09 14:46:00,6038.0,6038.0,6038.0,6038.0,59.0
CRDA.L,2020-09-09 14:44:00,6036.0,6036.0,6036.0,6032.0,503.0
CRDA.L,2020-09-09 14:43:00,6038.0,6038.0,6038.0,6038.0,132.0
CRDA.L,2020-09-09 14:42:00,6040.0,6040.0,6040.0,6040.0,57.0
CRDA.L,2020-09-09 14:41:00,6040.0,6038.0,6040.0,6038.0,8868.0
CRDA.L,2020-09-09 14:40:00,6036.0,6036.0,6036.0,6032.0,399.0
CRDA.L,2020-09-09 14:39:00,6034.0,6040.0,6040.0,6034.0,284.0
CRDA.L,2020-09-09 14:38:00,6040.0,6046.0,6046.0,6040.0,330.0
CRDA.L,2020-09-09 14:37:00,6046.0,6050.0,6050.0,6046.0,392.0
CRDA.L,2020-09-09 14:36:00,6050.0,6046.0,6050.0,6046.0,902.0
CRDA.L,2020-09-09 14:35:00,6044.0,6040.0,6044.0,6038.0,1031.0
CRDA.L,2020-09-09 14:34:00,6038.0,6038.0,6038.0,6038.0,419.0
CRDA.L,2020-09-09 14:33:00,6034.0,6032.0,6034.0,6032.0,165.0
CRDA.L,2020-09-09 14:32:00,6034.0,6036.0,6036.0,6034.0,344.0
CRDA.L,2020-09-09 14:31:00,6034.0,6032.0,6034.0,6032.0,344.0
CRDA.L,2020-09-09 14:30:00,6031.27978515625,6028.0,6031.27978515625,6028.0,396.0
CRDA.L,2020-09-09 14:29:00,6026.0,6026.0,6026.0,6026.0,172.0
CRDA.L,2020-09-09 14:28:00,6024.0,6024.0,6024.0,6024.0,181.0
CRDA.L,2020-09-09 14:27:00,6026.0,6026.0,6026.0,6026.0,62.0
CRDA.L,2020-09-09 14:25:00,6028.0,6028.0,6028.0,6028.0,68.0
CRDA.L,2020-09-09 14:23:00,6025.341796875,6028.0,6028.0,6025.341796875,115.0
CRDA.L,2020-09-09 14:22:00,6028.0,6028.0,6028.0,6028.0,175.0
CRDA.L,2020-09-09 14:21:00,6026.0,6026.0,6026.0,6026.0,10.0
CRDA.L,2020-09-09 14:20:00,6026.0,6024.0,6026.0,6024.0,180.0
CRDA.L,2020-09-09 14:15:00,6026.0,6028.0,6030.0,6026.0,516.0
CRDA.L,2020-09-09 14:13:00,6024.0,6024.0,6024.0,6024.0,54.0
CRDA.L,2020-09-09 14:12:00,6028.0,6024.0,6028.0,6024.0,932.0
CRDA.L,2020-09-09 14:10:00,6020.0,6022.0,6022.0,6020.0,267.0
CRDA.L,2020-09-09 14:08:00,6020.0,6020.0,6020.0,6020.0,238.0
CRDA.L,2020-09-09 14:07:00,6022.0,6022.0,6022.0,6022.0,39.0
CRDA.L,2020-09-09 14:05:00,6020.0,6022.0,6022.0,6020.0,136.0
CRDA.L,2020-09-09 14:04:00,6020.0,6020.0,6020.0,6020.0,30.0
CRDA.L,2020-09-09 14:02:00,6022.0,6022.0,6022.0,6022.0,160.0
CRDA.L,2020-09-09 14:00:00,6020.0,6016.0,6020.0,6016.0,83.0
CRDA.L,2020-09-09 13:59:00,6018.0,6014.0,6018.0,6014.0,390.0
CRDA.L,2020-09-09 13:58:00,6012.0,6012.0,6012.0,6012.0,213.0
CRDA.L,2020-09-09 13:57:00,6014.0,6012.0,6014.0,6012.0,67.0
CRDA.L,2020-09-09 13:56:00,6010.0,6010.0,6010.0,6010.0,39.0
CRDA.L,2020-09-09 13:55:00,6008.0,6006.0,6008.0,6006.0,66.0
CRDA.L,2020-09-09 13:53:00,6006.0,6006.0,6006.0,6006.0,118.0
CRDA.L,2020-09-09 13:52:00,6004.0,6006.0,6006.0,6004.0,50.0
CRDA.L,2020-09-09 13:51:00,6008.0,6008.0,6008.0,6008.0,105.0
CRDA.L,2020-09-09 13:50:00,6010.0,6014.0,6014.0,6010.0,168.0
CRDA.L,2020-09-09 13:49:00,6012.0,6012.0,6012.0,6012.0,30.0
CRDA.L,2020-09-09 13:48:00,6010.0,6010.0,6010.0,6010.0,119.0
CRDA.L,2020-09-09 13:46:00,6008.0,6008.0,6008.0,6008.0,82.0
CRDA.L,2020-09-09 13:45:00,6008.0,6008.0,6008.0,6006.0,248.0
CRDA.L,2020-09-09 13:42:00,6010.0,6010.0,6010.0,6010.0,28.0
CRDA.L,2020-09-09 13:40:00,6008.0,6008.0,6008.0,6008.0,11.0
CRDA.L,2020-09-09 13:39:00,6008.0,6006.0,6008.0,6006.0,66.0
CRDA.L,2020-09-09 13:38:00,6006.0,6006.0,6006.0,6006.0,37.0
CRDA.L,2020-09-09 13:37:00,6006.0,6006.0,6006.0,6006.0,20.0
CRDA.L,2020-09-09 13:36:00,6006.0,6008.0,6008.0,6006.0,157.0
CRDA.L,2020-09-09 13:33:00,6006.0,6006.0,6006.0,6006.0,157.0
CRDA.L,2020-09-09 13:32:00,6004.0,6006.0,6006.0,6004.0,292.0
CRDA.L,2020-09-09 13:30:00,6006.0,6006.0,6006.0,6006.0,3.0
CRDA.L,2020-09-09 13:25:00,6006.0,6006.0,6006.0,6006.0,11.0
CRDA.L,2020-09-09 13:24:00,6004.0,6004.0,6004.0,6004.0,24.0
CRDA.L,2020-09-09 13:21:00,6004.0,6004.0,6004.0,6004.0,1.0
CRDA.L,2020-09-09 13:19:00,6004.0,6005.64013671875,6005.64013671875,6004.0,99.0
CRDA.L,2020-09-09 13:18:00,6006.0,6006.0,6006.0,6006.0,72.0
CRDA.L,2020-09-09 13:15:00,6008.0,6006.0,6008.0,6006.0,132.0
